popularity,streams
55,6017656
0,10337
45,3328882
48,3306731
51,5224187
51,5675586
62,11117486
44,1221487
35,524832
44,1370394
49,5006565
49,4295480
39,568798
46,4371860
43,979816
41,1415602
44,1248268
47,5812033
55,7197653
42,1415375
43,1126378
70,36852761
55,5818911
41,1352064
34,413543
43,1142534
0,12173
42,999617
0,14151
43,1032623
48,4394366
55,5082170
0,10426
54,4902429
54,5647131
53,4695285
51,5945846
0,8679
55,6041560
50,4202719
50,5821995
0,7506
44,1051275
51,4792168
49,5635048
44,1055027
34,395919
46,3040934
52,4922307
50,4742546
0,12064
43,1484948
48,3944539
51,4789984
0,5210
45,3997814
58,7490118
51,4767743
48,6552302
49,6118410
53,4310073
0,8039
38,639823
50,4425391
46,6745903
57,7624947
48,4376248
49,6520884
49,4328851
47,3953365
42,954584
28,280279
47,3988292
43,1137749
34,486122
0,10216
48,5654495
39,748535
54,4959957
0,13553
69,16177068
46,4951674
42,1125556
40,872719
44,1446612
42,1399451
0,10660
43,1405982
47,3795523
46,5533392
43,952132
3,14326
50,4185426
0,14819
44,1107278
43,970379
49,3066216
42,1046896
0,8782
44,1166158
48,6043771
57,6376738
41,1298829
60,13426026
59,7757355
52,5781968
47,5227100
43,1279706
0,8267
0,14411
46,6752272
46,6493683
41,842672
12,38897
57,7285240
58,5268292
51,4177885
0,6454
49,3406051
42,1306654
53,5663234
42,805262
0,12079
39,528736
40,1101813
48,5853490
69,17275721
0,11941
50,5226126
48,3722040
41,1129782
21,115374
55,5985220
46,6387142
48,3827746
0,9728
46,4858163
44,1081291
0,7401
42,972813
40,1199531
48,3649991
39,625593
57,5312683
39,599598
49,5595694
44,855553
53,5967173
0,5805
41,1313485
47,5785658
0,12721
0,9625
54,4578884
44,1143746
49,5549349
0,10831
42,1220173
56,7475935
56,6667900
32,449795
52,5685788
0,6289
44,1312921
55,6709914
47,6112064
43,1478025
43,1353880
46,4626271
42,1458012
51,4295725
37,665059
69,26218623
39,666118
49,5840707
0,13793
62,14247439
0,14653
55,5057598
26,251279
44,1499585
59,7783469
0,7108
46,3150184
6,24186
39,568722
52,5521218
0,9365
52,5231941
45,3903935
45,4850360
30,375416
28,285387
0,12022
48,6507876
44,1434911
41,1040901
53,4438510
43,1455786
61,9220848
50,4321324
43,1039812
52,4531439
44,1347137
46,4436491
44,1026147
57,7535243
0,7471
43,977080
47,5389049
43,1457169
41,980260
0,10480
46,3927221
0,14144
61,13535272
66,20359021
50,4629475
32,400555
0,10216
0,7799
49,6863570
51,4759904
9,29189
57,6430977
52,5402664
41,1492358
49,4026256
47,3877084
45,5020026
0,12865
0,10541
0,8474
46,5960196
42,1079832
48,5224241
0,10313
38,603472
50,4628410
43,1250636
21,159926
0,9832
43,1458964
0,9280
49,5600801
47,6294351
47,6588381
54,4827734
57,7880885
71,46374413
63,10431492
30,321984
48,6545411
55,5323254
47,5205823
50,4473405
56,5572196
61,9211736
48,5374656
48,3495940
52,4050816
51,5420988
56,7871392
46,5654396
0,9422
47,3200313
37,621407
32,336695
0,8498
39,563284
44,1487315
42,836298
0,6215
41,1347735
47,4437562
52,4761371
41,967127
45,3761417
41,1467545
48,6454659
0,8396
47,4368119
46,6735416
43,1257374
48,6402366
0,11184
77,69471973
41,1411621
16,57247
42,1417636
0,8001
60,12408978
50,5523848
58,7854837
47,4661709
27,290978
44,816309
76,55408860
44,1443672
40,959123
46,5772410
0,10981
40,1387313
55,6243658
46,6703980
40,1479987
45,6708409
43,820021
48,4369337
50,4119144
51,4796039
55,6346279
32,339442
19,79936
0,14662
54,4168432
0,12610
48,6001423
53,5623927
57,7637348
42,1015042
55,5405875
51,4146398
56,6889005
38,590499
59,7422722
0,8098
52,5312879
32,474812
42,1293724
0,9452
50,4729983
40,1343466
42,815548
55,6355863
50,5901625
49,6667688
0,14482
44,1069224
55,5889550
49,5281345
6,23530
47,5981803
51,5121916
51,5537073
49,5571588
47,5660816
30,326433
50,5016445
18,50696
43,1460461
0,12484
50,5093816
50,4234017
2,12852
47,3501354
64,8326622
49,6006556
53,5012820
48,6499467
55,5828207
55,7219342
45,3539446
35,538545
63,12746863
42,1474686
42,1167156
48,5036283
1,12494
52,4284131
53,5948191
45,4078434
0,6588
0,10571
44,1418921
69,23096915
49,6857243
49,4762369
62,8327460
50,5640424
67,21271720
55,7941343
39,527306
0,9259
44,934661
51,5467030
46,5625226
5,19745
73,39272369
41,1493046
51,5854685
0,6337
32,419394
47,4875561
53,5924872
38,740777
0,10218
50,5752192
0,9365
43,1478087
0,11299
42,804020
48,4630279
49,5437512
0,7245
44,937476
20,167049
0,6356
50,4852125
0,14066
44,1404412
57,7965468
0,8514
54,4188376
49,6733178
15,83777
42,1477609
44,1276983
49,4967008
56,5114936
17,57710
53,4643738
37,516477
58,6231004
35,758039
50,4652058
49,5446666
0,13561
43,1381833
52,4520068
67,23544317
0,9302
60,12983603
49,6619628
46,6707410
48,6002138
37,680808
52,4050022
43,1398237
0,11406
49,5370556
70,42852869
49,3648712
53,5770015
44,977514
61,12447327
51,5694916
59,5309287
41,1168165
47,3954234
49,6842977
49,5746670
47,3310134
48,3136841
50,5389789
57,5275044
47,6950046
57,6095072
48,5454818
41,995279
39,715361
22,163335
53,5443164
42,1426267
53,5361758
57,6813814
58,7404152
1,7665
50,5265067
59,6920003
50,4274720
47,6896494
0,12663
43,1196202
45,4107141
53,4613201
58,6909496
0,9935
42,825692
40,896554
37,554005
41,1281254
55,7308300
52,4444275
48,5100674
0,8203
44,1369201
45,3989817
45,5259442
45,3854384
0,13247
0,7032
67,19286925
10,40604
56,5471666
43,1038411
59,7110702
57,7303610
53,4075647
66,21896184
46,4228914
48,4218716
37,606545
49,5458791
49,6356451
42,904215
48,3960190
51,4936521
53,4916872
52,4906155
53,4857224
0,13165
58,7840248
0,13008
59,7150878
53,4645156
51,4857870
43,992141
43,1046244
61,14567808
0,9944
40,1426131
2,10541
46,4570494
56,7776637
48,6247248
50,4846100
51,5187522
50,4276062
52,5597365
60,8962726
50,4267562
47,6923362
44,1464553
52,4975595
47,5106937
51,5406767
56,6168230
55,6437682
40,1176900
39,664876
21,126398
52,5716336
57,5694347
58,7151779
41,823590
56,5249575
44,1250775
45,3992108
46,5210415
53,4524390
52,4154493
63,8143197
37,782359
43,1492518
53,5945492
23,196689
67,19382196
0,12988
55,6182510
48,3014187
0,11333
48,3079649
48,6182966
47,4878651
47,4293149
64,10271430
44,1132259
50,5548091
58,6352257
47,4778112
55,5343092
51,4805803
54,5917617
57,5155362
0,11146
0,5714
39,789844
48,5345051
54,5171074
55,7490810
0,12387
43,897467
45,6621756
0,8386
63,14591989
67,23125579
38,666004
43,914252
45,4179333
0,11914
0,7586
50,4636470
46,4939945
45,5250399
36,790298
0,13533
48,5957161
28,204918
48,3614086
50,4741880
0,13443
53,5027954
48,3955994
50,4101144
61,11796051
44,869116
49,4543531
45,5563369
57,6162522
50,5211836
26,217059
70,32916046
55,7262470
43,1230679
52,5627556
0,8481
0,13981
54,5135558
68,15161143
0,12409
45,4089012
55,7372185
73,36607469
59,5926819
42,1296219
51,5765433
14,38084
0,9582
47,6515198
43,1427624
57,5266487
59,5270003
59,6742428
57,7999440
67,17263894
42,1005271
52,5236463
26,257868
65,28242027
44,1073134
64,8043523
0,6836
44,1190464
31,320815
45,3037832
0,11078
53,4746100
47,4584940
46,5617511
51,5609257
47,3466814
49,4977751
76,77394788
45,6489787
51,5498027
47,6271285
52,4388373
49,6314041
53,4990799
43,944066
58,5989076
46,6651777
57,7467182
49,5568050
41,958503
0,6767
0,7359
58,5862147
52,5681128
49,6271752
53,4848599
49,4055955
0,5840
0,5031
55,6364159
56,7706373
36,591445
55,6514589
0,11137
50,4887314
51,5038041
61,13351691
49,6115111
86,1475428497
57,5836448
0,12947
43,950474
49,5747085
68,27948827
44,1232982
43,1259866
0,5140
0,13922
51,4253577
56,6898009
43,1412417
47,3904718
58,7277159
0,11610
63,12066824
0,11045
58,7743147
51,4556762
55,6979972
48,4980492
55,6733067
47,4322604
44,1373810
48,5323974
54,5921243
0,10802
56,7487547
0,13333
48,5278522
57,6750061
40,1175844
57,5584872
56,5706702
0,13949
43,942010
52,4161264
21,152086
51,5993483
43,1190975
48,3021664
0,11745
49,6274760
53,4173060
47,4594837
0,10906
49,6682965
50,5142453
42,861470
54,5125236
42,1432224
44,1071843
0,5344
0,8522
0,11774
47,3599261
51,5381815
46,4399875
47,4898424
0,14808
0,12939
46,4092015
58,7600254
0,9844
0,12031
47,6552891
48,3356475
54,5881601
68,21185229
0,9179
53,5498670
37,567617
42,1269024
55,5269774
47,4758560
55,7893300
0,10587
46,5686057
32,416784
57,6767142
54,5491883
51,4334866
0,6287
0,11691
49,3417846
53,5974570
56,5246191
47,6741647
47,6937737
45,5360253
0,12119
0,14323
49,6586560
50,5001377
47,5099483
40,1276476
61,12411971
60,8618196
44,917572
0,6577
47,5719768
42,1425652
46,5895753
45,5928751
50,4605536
55,6405736
31,420419
46,3884594
46,6137976
58,5660493
44,925696
45,3121508
50,4755133
55,7615513
0,5727
51,5952950
52,5546694
57,7908478
59,5723227
29,291823
45,5936370
0,13140
53,5682160
53,5741743
41,1278589
58,7842236
0,11550
51,5042863
43,1394991
51,5024664
45,3999230
46,6336324
51,4567577
51,4829844
59,6220722
0,12967
50,4371829
52,5316421
48,6905273
51,5184088
45,6537223
0,8884
47,4960443
47,5641950
54,4105168
49,6120368
46,6501375
51,4620999
62,9800578
29,206634
42,1301787
50,5473017
51,4731798
63,9329168
53,4964957
57,5409057
59,7346605
57,6648899
71,37640290
53,4232559
0,14191
38,750821
47,4292829
42,1246157
52,5176706
59,7431247
48,4028087
39,763269
56,5956793
47,4842980
53,4581674
58,7886676
0,14765
54,5346426
58,5246599
0,9819
0,14206
45,5985319
42,1295667
50,5635967
47,3953306
0,12743
50,5374932
54,4820556
55,5626728
56,6985331
48,4160574
49,5383247
56,5866026
0,5847
50,4360521
0,12213
47,6197947
0,12218
46,6340736
78,95883002
0,8781
48,6255416
52,4914255
71,48611715
2,12894
0,5751
0,12632
48,6784418
50,4726289
49,5830860
54,4065631
47,3620570
51,5635970
49,5533005
3,5637
44,1041072
47,6799447
53,4308859
0,11130
0,6194
0,8625
45,3735489
0,5792
47,4155057
60,14133873
0,13824
50,5440911
0,5738
58,5428787
45,4777740
48,4685526
45,6234418
48,5046400
51,5504564
54,4580586
36,599101
0,14658
58,6942407
46,3544255
50,5654175
60,9889490
51,4777540
55,6191586
44,1036975
40,1476966
65,28740922
44,1388853
44,987309
59,5024115
69,22355963
52,5209181
39,584045
56,6009902
40,889231
47,4768699
48,5579417
66,26981032
50,5137729
52,5650003
0,5139
42,1200859
47,6947086
38,782581
55,5483351
48,3227303
52,4950158
53,5429978
60,10294920
46,4283968
0,9930
49,4335559
47,6822759
47,6660080
41,972644
25,203791
44,1351255
47,5013128
58,6802327
47,4997189
44,1173580
56,7733196
45,5992018
46,6676841
58,5610962
56,7367350
43,1090506
48,6718042
59,5435467
0,7446
0,7648
12,35809
47,3245410
56,7160977
50,4255785
44,1036308
0,14911
57,7839142
0,5177
49,5695704
0,12686
48,6638463
0,7963
48,3550987
53,4656734
52,5271332
46,4024257
0,6086
0,10956
48,5388749
44,1236037
45,6780010
59,5765562
47,3804070
55,6173312
46,4933728
48,5937907
0,6462
69,18126527
48,4327776
57,6994095
53,4972623
40,992689
44,1221296
0,11161
0,8427
0,10989
0,14863
61,9800207
52,4721842
49,3410113
47,6937302
54,4487134
38,650826
50,4478624
60,10236800
50,4486246
51,5679223
48,5555565
0,9314
54,5342093
0,6423
59,6651722
46,5797840
55,5692484
0,8377
61,8862551
0,10957
60,14283679
58,5984199
0,14999
59,7657881
0,10343
54,4297956
48,4739490
49,3608199
50,4776806
64,9472308
53,4192491
50,5190522
50,4812554
54,5824536
43,1091771
0,10381
62,12666104
59,5694237
60,11417777
47,6739999
0,9735
55,5936645
0,14887
55,5640838
53,5752605
55,7472444
54,5241643
55,7910587
58,7016601
53,5117406
0,6490
62,8395936
54,4823631
0,14829
56,6544496
49,4037533
61,8561349
0,12107
52,4751398
63,14076642
0,6860
53,4247056
55,5434918
64,13941901
0,8988
60,12373017
48,3223809
73,33451267
56,7656409
78,77297962
61,9541603
41,846300
0,6692
57,6864798
54,4199794
42,1481023
69,16052637
57,6620222
60,13060318
63,12648066
0,10996
44,1463078
61,14217442
0,5336
0,5199
53,5284331
54,5822423
63,9031775
60,14813927
39,610291
52,4484308
72,45310602
54,5507559
52,4593753
50,4751888
0,6810
60,11506495
63,10593621
55,5954277
66,23006206
66,15015384
61,14074177
64,9889121
56,7683048
51,5349608
59,7341457
52,4519385
0,6111
0,9956
21,186037
59,5520955
55,7281045
50,5107980
62,14650683
58,7625998
50,4598850
56,5931402
53,5928477
60,8980170
51,5330237
66,28066103
52,4291824
58,5308554
55,7453989
49,6829641
63,10306369
53,5703799
49,5096194
46,6003626
55,6351629
67,21649111
54,4869928
65,19960311
57,6553622
0,12818
65,26594964
53,4579035
66,19296703
49,3899108
61,9638034
53,5805632
45,4410554
60,14892068
54,4061832
52,4503159
54,5932515
17,87208
54,4815202
52,4866436
0,12320
0,14483
0,6221
0,13180
51,5606535
51,5082608
54,5538815
50,5010747
61,14947522
0,13759
57,6368651
22,122461
54,4130268
59,6158773
0,5092
56,6735534
54,5992059
71,40435675
43,1278551
45,5395730
52,5967415
0,10395
56,7736308
0,10600
55,7934125
59,5468240
58,5085730
59,6877406
66,26442453
21,160410
63,9545836
62,10081770
50,5903181
0,7602
0,11424
51,5428917
38,783142
56,7887335
39,590622
56,5820900
20,123170
23,104373
47,3829027
0,14148
54,4126268
44,803110
70,32538749
60,11819824
75,65822059
70,45513642
51,5292887
57,7228063
53,4330580
57,5191509
0,9034
49,4640452
55,7654566
0,8592
42,1062523
52,5831145
0,12658
53,5629243
47,4276538
55,5665375
0,11034
48,4870984
52,5569084
0,9057
48,6097836
52,4566521
49,6102216
50,5137356
58,6140729
52,4555685
46,5088679
58,6629112
48,4144964
58,7474310
0,6221
53,4223875
56,5169182
55,6553489
0,11370
0,9222
60,8227659
62,13502283
50,4967211
57,7393191
59,7385628
53,5116754
47,5987461
57,6772204
46,4152647
49,5499562
51,4531799
47,6758583
46,5865296
55,6033366
50,5551883
54,4707063
57,7304514
0,7759
4,13766
48,4818982
52,4137016
0,12836
0,14165
56,5121916
47,5974356
0,9174
48,5248021
50,4489261
64,10000688
61,12736879
31,419238
65,17535510
57,7121250
59,5925495
57,5056293
70,39845420
56,5685402
64,13656087
0,5989
76,60131856
54,4538099
66,24200212
53,4185738
60,9305145
0,12363
0,6033
0,12453
59,7693946
0,8055
0,10865
51,5995432
0,7474
59,7901857
5,21970
52,5016363
53,4014288
62,8883925
58,6475099
51,4792961
45,6344153
0,12207
0,10130
57,6469937
60,10750149
44,1125708
0,14739
0,10408
54,5539135
50,4647437
41,1206465
0,12601
57,7205838
0,9892
0,10718
66,15951441
1,8836
3,7061
1,13247
53,5905692
53,4230230
68,26886008
60,13332961
58,5408058
60,9261166
64,14934919
55,7739115
0,12485
53,5288580
64,12723515
53,5526256
54,4119149
0,10249
0,10566
58,6820702
61,11677712
39,627510
56,5996699
55,7364095
54,5498660
55,6653854
49,4001390
53,5434673
54,5719896
56,7164541
71,37474151
53,4631234
65,19340434
57,7262134
0,10205
62,13296745
69,16266614
70,46370155
61,14980131
70,32848504
48,5197816
53,4503823
64,9414790
64,11041506
0,8689
0,7452
61,13118895
0,8635
67,22278709
51,5533944
66,29410478
47,5760787
66,16352190
51,4357412
58,7994971
65,29465256
0,5999
47,6876172
51,5545175
0,9607
76,57571656
56,6869633
64,11803022
0,12722
52,4921646
53,4723150
56,5774336
59,5810894
0,5909
53,5105421
52,5086053
59,7892344
52,5266993
65,23331759
65,22694499
72,32957172
0,7813
58,7302505
0,12713
47,5885580
60,13106176
0,11463
59,5240010
55,6287006
58,7969426
63,11771963
61,9311763
0,14104
64,13797000
58,7515804
0,11505
67,27784476
66,15770491
54,4869398
0,9825
59,7925196
63,12718402
0,10998
0,10781
49,3878315
0,6650
51,5021633
59,6751346
60,11483121
8,20046
0,10363
0,9130
65,27399029
66,27205176
64,11743297
0,9333
54,4647891
71,30934212
60,9873803
0,9197
0,13601
48,6086025
51,4929733
55,7014185
0,13916
65,25933969
60,8153866
67,20998272
49,5041859
0,11459
0,14650
56,6814214
53,5781083
65,23379308
54,4416377
52,5727866
59,6212614
0,11119
0,10514
74,39725512
59,5763282
59,5190111
56,7234417
55,6922996
65,20985843
62,14318606
1,8937
62,10881696
69,21170740
71,40307629
53,5613205
64,9603943
48,5271723
75,80770869
55,6545588
53,5247780
47,6006764
63,13161751
0,11479
59,7565762
68,18423996
62,12350397
60,11499679
56,7537968
62,10292814
57,7349329
53,5104164
67,19995673
51,5824262
60,8665810
51,4689272
0,11717
53,5725969
0,12165
53,5869803
52,5734788
58,6246481
40,983866
50,5854364
53,4372663
69,25261600
0,7227
0,13426
52,4313807
64,11969648
53,4706036
51,5609720
0,13563
0,14470
64,13662421
59,5642422
58,5699598
60,13217148
58,7496301
0,10832
0,14269
71,32316184
57,6624245
60,8022082
56,7807063
59,7007213
53,4265062
54,5405238
61,13631817
4,10241
51,5431274
0,5557
57,6591070
48,6885574
58,6159665
58,7200019
53,4178620
64,14131332
60,12235343
55,5003014
49,4202680
0,10974
64,14890506
56,6848135
0,7357
61,10629550
0,9017
62,11249817
73,47827645
61,14586105
54,5834295
64,14735255
64,11182922
60,9394204
55,5472919
0,9382
59,6524370
0,11725
56,6309919
51,4407047
66,18239077
50,5789391
50,5757566
0,10537
62,12631337
52,5250643
62,11225023
67,26890723
52,4244469
69,27627692
61,9554928
67,29014811
0,8570
0,13529
51,4111164
72,39304650
66,28381439
61,13311317
0,14391
59,6797952
53,4337824
53,5009164
54,5988379
43,1136746
63,10349433
63,10732009
57,7599460
59,7703091
56,6615844
70,38174497
48,4876260
0,13237
62,12342103
56,5718468
51,5645107
59,7331207
66,23024738
63,11973928
69,28449822
5,27558
59,7302140
0,11243
57,6133944
1,8767
53,5292334
0,11360
1,10937
0,12046
0,10324
69,18392717
4,10967
62,10447866
63,9382859
51,5451649
0,10952
0,5558
0,12059
0,14662
60,14527756
71,49103093
58,7288502
63,11355534
59,7431024
65,23396268
58,5067674
56,5327158
55,5760156
71,43333633
57,5317272
51,5980620
72,38047201
47,4815434
57,5319620
62,12649253
65,29554521
62,9541670
54,4823688
50,4452060
52,5768228
55,5498158
61,10011954
61,12977603
0,14302
60,14533676
0,7781
59,5794838
51,4570380
67,24238563
53,5016902
58,5060695
0,8229
54,4911703
75,60267263
0,9104
68,15287892
0,8785
62,10085384
50,4911027
70,48341806
67,26854455
65,28319069
57,7779232
64,8484960
62,13973814
0,13290
61,11520302
56,7040495
38,612794
56,5653189
1,13637
74,45258326
0,8097
0,11562
55,5127957
47,5866221
38,793250
70,46763616
40,1084360
67,16719777
67,29636306
57,6460830
62,9199082
60,11164484
56,5569527
65,22683663
54,4207796
51,4026473
54,5630487
66,16575700
0,10503
54,4518479
59,7538177
46,4844331
58,6554231
59,7989381
0,9497
53,4019295
59,5239962
55,5390916
48,3783350
57,6501133
58,7411664
65,23195046
64,10324400
68,20354450
65,22108223
59,6618638
60,10432164
56,6647066
58,7697530
68,15036515
61,8991444
53,4684249
54,4991082
63,9754414
6,15267
64,14407802
55,6315316
49,4778539
2,9968
59,6175406
66,19477597
58,7286225
0,13681
54,4677945
0,11311
55,5526075
0,14373
59,5671025
53,4045969
64,9126319
59,7191387
76,69652796
0,6206
60,10177055
67,29449511
66,19683500
68,20154250
73,39364024
66,15230402
60,10363264
53,5483915
58,6123466
65,26991247
62,10612003
62,9190340
71,43041473
62,14571170
72,33048970
59,6526834
71,39997112
56,6188604
57,7919026
63,10597689
60,11513881
41,1402697
29,276514
60,8165422
60,8271025
63,12534805
71,39775729
59,7114867
54,4451779
66,29631640
67,24651294
65,29301502
58,6017989
57,5641347
52,4464029
55,5928593
67,29822100
59,7664915
70,34944605
0,13908
50,4708373
50,4113674
0,5417
0,11393
59,6456540
55,6338549
54,5998115
39,684237
84,988181221
56,6730154
62,9250244
51,5207610
53,4274678
0,14725
56,6508089
58,7258931
50,5319864
71,38278938
66,15936720
0,5398
52,5138328
71,46250481
52,4473035
59,5038074
53,4693127
60,9856192
66,29320952
64,11045806
0,10213
60,9708364
61,9182794
0,8079
51,4457644
71,44732444
55,6368421
63,9849299
0,14999
53,5211542
63,11239784
53,4655545
53,5119236
56,6318901
59,5518746
55,7285336
73,49021365
64,14408384
66,22334283
57,6590304
65,29281743
52,4373577
59,5806336
72,33225799
0,14941
60,14357110
68,16550942
39,543089
74,31385588
64,11051649
61,13614322
73,37764060
58,7517189
65,16813350
69,22086029
58,6597570
71,47960359
79,99960519
0,9517
71,48457944
61,14309138
71,42134608
57,6164842
57,6188374
62,12921917
66,17850968
9,22408
53,4266916
71,44552458
54,4942956
64,10815482
18,91775
